Year,Title,Abstract,Text,y,Label,Probability
2022,impact of anthropogenic pollution on soil properties in and around a town in eastern india,"urbanization leads to substantial changes in the terrestrial ecosystems. soils in urban and peri-urban areas are often subject to severe degradation and soil pollution can rise to levels warranting immediate attention. along with heavy metal contamination and urban waste dumping, occurrence of microplastics in urban soils is a topic of increasing concern in recent years. the present study was conducted in the town of cooch behar and its periphery in eastern india, with the aims to identify the effect of urbanization on soil properties and to quantify the extent of microplastic pollution in a small urban area. surface soil samples were collected across the town and from its surroundings and analysed for selected soil quality parameters. quantitative estimation of soil microplastics was performed along with microscopic observation of morphotypes. assessment of land use-land cover (lulc) status indicated significant increase in urban settlements in 24 years timespan from 1995 to 2019, concurrent with a trend of agricultural intensification around the town during this period. results showed high soil no3̶ –n in some locations and high available p content in the majority of study areas. high zn (x¯ 1.91 μg g−1), cu (x¯ 3.36 μg g−1), cr (x¯ 2.31 μg g−1) and hg (x¯ 4.69 μg g−1) concentrations were observed while bio-available cd was found above the critical limit in some places. soils of some urban and peri-urban locations showed high presence of microplastics (0.2–0.5 or &gt; 0.5 mg g−1). this is one of the first studies of soil contamination and microplastic pollution in small urban settlements (like municipal towns) in india and it indicated the extent of severity due to unmanaged human activities. © 2021 elsevier b.v.","impact of anthropogenic pollution on soil properties in and around a town in eastern india urbanization leads to substantial changes in the terrestrial ecosystems. soils in urban and peri-urban areas are often subject to severe degradation and soil pollution can rise to levels warranting immediate attention. along with heavy metal contamination and urban waste dumping, occurrence of microplastics in urban soils is a topic of increasing concern in recent years. the present study was conducted in the town of cooch behar and its periphery in eastern india, with the aims to identify the effect of urbanization on soil properties and to quantify the extent of microplastic pollution in a small urban area. surface soil samples were collected across the town and from its surroundings and analysed for selected soil quality parameters. quantitative estimation of soil microplastics was performed along with microscopic observation of morphotypes. assessment of land use-land cover (lulc) status indicated significant increase in urban settlements in 24 years timespan from 1995 to 2019, concurrent with a trend of agricultural intensification around the town during this period. results showed high soil no3̶ –n in some locations and high available p content in the majority of study areas. high zn (x¯ 1.91 μg g−1), cu (x¯ 3.36 μg g−1), cr (x¯ 2.31 μg g−1) and hg (x¯ 4.69 μg g−1) concentrations were observed while bio-available cd was found above the critical limit in some places. soils of some urban and peri-urban locations showed high presence of microplastics (0.2–0.5 or &gt; 0.5 mg g−1). this is one of the first studies of soil contamination and microplastic pollution in small urban settlements (like municipal towns) in india and it indicated the extent of severity due to unmanaged human activities. © 2021 elsevier b.v.",0,soil,0.970223069190979
2022,global soil organic carbon changes and economic revenues with biochar application,"biochar has been proposed as a promising negative co2 emission technology to mitigate future climate change with the additional benefit of increasing agricultural production. however, the spatial responses of soil organic carbon (soc) to biochar addition in cropland are still uncertain, and the economic feasibility of large-scale biochar implementation remains unclear. here, we analyzed the response of soc to biochar addition using 389 paired field measurements. the results show that biochar addition significantly increased soc by 45.8% on average with large regional variations. using a random forest model trained with soil, climate, biotic, biochar, and management factors, we found that the response of soc to biochar addition was mainly dependent on biochar application rates, initial soc, edaphic (e.g., ph), and climatic (e.g., mean annual precipitation) variables. combined with the predicted soc changes to biochar addition on the global cropland, we assessed the revenue of the biochar system based on the current and potential pyrolysis plants in the world using the life-cycle analysis. net revenue of the currently existing 144 pyrolysis plants increases with larger plant capacity and higher carbon price. potential revenue of building new plants is high in regions like america and europe but low in regions with infertile soil, low crop residues availability, and inconvenient transportation. the global co2 removal of biochar application is 6.6 tg co2e (co2 equivalent) year−1 with a net revenue of $ 177 million dollars at a carbon price of $ 50 t−1 co2 for current pyrolysis plants with a biomass-processing capacity of 20,000 t year−1. our study provides a full economic assessment of idealized biochar addition scenarios and identifies the locations with maximal potential revenues with new pyrolysis plants. © 2021 the authors. gcb bioenergy published by john wiley & sons ltd.","global soil organic carbon changes and economic revenues with biochar application biochar has been proposed as a promising negative co2 emission technology to mitigate future climate change with the additional benefit of increasing agricultural production. however, the spatial responses of soil organic carbon (soc) to biochar addition in cropland are still uncertain, and the economic feasibility of large-scale biochar implementation remains unclear. here, we analyzed the response of soc to biochar addition using 389 paired field measurements. the results show that biochar addition significantly increased soc by 45.8% on average with large regional variations. using a random forest model trained with soil, climate, biotic, biochar, and management factors, we found that the response of soc to biochar addition was mainly dependent on biochar application rates, initial soc, edaphic (e.g., ph), and climatic (e.g., mean annual precipitation) variables. combined with the predicted soc changes to biochar addition on the global cropland, we assessed the revenue of the biochar system based on the current and potential pyrolysis plants in the world using the life-cycle analysis. net revenue of the currently existing 144 pyrolysis plants increases with larger plant capacity and higher carbon price. potential revenue of building new plants is high in regions like america and europe but low in regions with infertile soil, low crop residues availability, and inconvenient transportation. the global co2 removal of biochar application is 6.6 tg co2e (co2 equivalent) year−1 with a net revenue of $ 177 million dollars at a carbon price of $ 50 t−1 co2 for current pyrolysis plants with a biomass-processing capacity of 20,000 t year−1. our study provides a full economic assessment of idealized biochar addition scenarios and identifies the locations with maximal potential revenues with new pyrolysis plants. © 2021 the authors. gcb bioenergy published by john wiley & sons ltd.",0,soil,0.9915575981140137
2022,effect of hydrothermal treatment on deep dewatering of digested sludge: further understanding the role of lignocellulosic biomass,"in this study, lignocellulose-assisted hydrothermal treatment (htt) of digestated sludge was studied to further understand the role of biomass in htt and its effect on subsequent sludge dewatering. htt of sludge-biomass mixtures at 180 °c for 60 min at a sludge/biomass total solids (ts) ratio of 1:1 led to solid residue moistures of 36%–40% after dewatering using a hydraulic press at 24 mpa, compared to 69.5% without biomass. further investigation showed that organic acids, especially acetic acid generated from lignocellulosic biomass hydrolysed extracellular polymeric substances (eps), especially eps-protein, and improved sludge dewaterability. the role of organic acids was further verified with the addition of 10.0 g/l acetic acid for htt of sludge at 180 °c in the absence of biomass. it was also observed that in htt of sludge with 10.0 g/l acetic acid, protein nitrogen was converted to more stable forms of nitrogen such as pyrrole‑nitrogen and quaternary‑nitrogen. however, htt with acetic acid alone resulted in dewatered solids with high ash contents, which may limit their applications as soil amendments. combination of biomass and acetic acid with a sludge/biomass ts ratio of 3:1 and acetic acid loading of 10.0 g/l at a htt temperature of 180 °c for 60 min led to solid moistures of 50.5% with hardwood sawdust and 57.7% with sugarcane bagasse after dewatering at 3 mpa, corresponding to total weight reductions of 66.3% and 55.7%, respectively. in contrast, htt of sludge at 180 °c for 60 min without acetic acid and biomass resulted in a solid moisture of 76.6% after dewatering at 3 mpa and a corresponding weight reduction of 49.5%. with the use of biomass and acetic acid in htt, the treated and dewatered solids also had increased carbon content and reduced ash content. these dewatered solids may be used as potential soil amendments though the properties related to soil applications need to be considered in future studies. © 2021","effect of hydrothermal treatment on deep dewatering of digested sludge: further understanding the role of lignocellulosic biomass in this study, lignocellulose-assisted hydrothermal treatment (htt) of digestated sludge was studied to further understand the role of biomass in htt and its effect on subsequent sludge dewatering. htt of sludge-biomass mixtures at 180 °c for 60 min at a sludge/biomass total solids (ts) ratio of 1:1 led to solid residue moistures of 36%–40% after dewatering using a hydraulic press at 24 mpa, compared to 69.5% without biomass. further investigation showed that organic acids, especially acetic acid generated from lignocellulosic biomass hydrolysed extracellular polymeric substances (eps), especially eps-protein, and improved sludge dewaterability. the role of organic acids was further verified with the addition of 10.0 g/l acetic acid for htt of sludge at 180 °c in the absence of biomass. it was also observed that in htt of sludge with 10.0 g/l acetic acid, protein nitrogen was converted to more stable forms of nitrogen such as pyrrole‑nitrogen and quaternary‑nitrogen. however, htt with acetic acid alone resulted in dewatered solids with high ash contents, which may limit their applications as soil amendments. combination of biomass and acetic acid with a sludge/biomass ts ratio of 3:1 and acetic acid loading of 10.0 g/l at a htt temperature of 180 °c for 60 min led to solid moistures of 50.5% with hardwood sawdust and 57.7% with sugarcane bagasse after dewatering at 3 mpa, corresponding to total weight reductions of 66.3% and 55.7%, respectively. in contrast, htt of sludge at 180 °c for 60 min without acetic acid and biomass resulted in a solid moisture of 76.6% after dewatering at 3 mpa and a corresponding weight reduction of 49.5%. with the use of biomass and acetic acid in htt, the treated and dewatered solids also had increased carbon content and reduced ash content. these dewatered solids may be used as potential soil amendments though the properties related to soil applications need to be considered in future studies. © 2021",0,soil,0.9767907857894897
2022,addition of iron to agricultural topsoil and subsoil is not an effective c sequestration strategy,"the interaction of soil organic matter (som) with fe-containing minerals represents a key mechanism that promotes carbon (c) stabilisation in soil. the addition of fe-rich industrial by-products to soil may therefore help accelerate c storage. our understanding of the effects of exogenous fe addition (fe (oxy)hydroxide vs. fe chloride) on som dynamics and c dynamics in agricultural soils, especially in subsoils, however, remains poor. here, we simulate the addition of fe in an arable soil context and assess its effectiveness based on co2 emissions and soil chemistry. we hypothesised that insoluble and soluble fe would reduce the mineralization of newly added unprotected organic materials more than native som and that soluble fe would cause mineralisation of native som. to investigate this, insoluble fe(oh)3 or soluble fecl2 (0–5 g kg−1) were added to arable top- (0–10 cm) or subsoils (50–60 cm) and co2 emissions, ph and nutrient dynamics (e.g. p, n) measured in a laboratory incubation over a 45 d period. we also compared the effect of fe on the turnover of native som and newly added c (i.e. 14c-labelled glucose, citrate and crop residues) which was pre-mixed with exogenous fe. we found that: (1) despite a reduction in p and doc, fe(oh)3 did not suppress total co2 efflux; (2) high fecl2 rates induced a rapid and significant release of co2, which we attribute almost entirely to fecl2-induced soil acidification increasing doc availability and carbonate dissolution; (3) 14c-substrate mineralisation was weakly suppressed by fe(oh)3 but strongly by fecl2 following the series: citrate &lt; glucose &lt; crop residues; and (4) fe addition to subsoils induced a stronger c mineralisation response but weaker effect on soil solution chemistry compared to topsoil, possibly due to subsoils having a lower buffering ability and less microbial biomass. we conclude that addition of extra fe was not effective in promoting greater c sequestration in the arable soil we tested. © 2021 elsevier b.v.","addition of iron to agricultural topsoil and subsoil is not an effective c sequestration strategy the interaction of soil organic matter (som) with fe-containing minerals represents a key mechanism that promotes carbon (c) stabilisation in soil. the addition of fe-rich industrial by-products to soil may therefore help accelerate c storage. our understanding of the effects of exogenous fe addition (fe (oxy)hydroxide vs. fe chloride) on som dynamics and c dynamics in agricultural soils, especially in subsoils, however, remains poor. here, we simulate the addition of fe in an arable soil context and assess its effectiveness based on co2 emissions and soil chemistry. we hypothesised that insoluble and soluble fe would reduce the mineralization of newly added unprotected organic materials more than native som and that soluble fe would cause mineralisation of native som. to investigate this, insoluble fe(oh)3 or soluble fecl2 (0–5 g kg−1) were added to arable top- (0–10 cm) or subsoils (50–60 cm) and co2 emissions, ph and nutrient dynamics (e.g. p, n) measured in a laboratory incubation over a 45 d period. we also compared the effect of fe on the turnover of native som and newly added c (i.e. 14c-labelled glucose, citrate and crop residues) which was pre-mixed with exogenous fe. we found that: (1) despite a reduction in p and doc, fe(oh)3 did not suppress total co2 efflux; (2) high fecl2 rates induced a rapid and significant release of co2, which we attribute almost entirely to fecl2-induced soil acidification increasing doc availability and carbonate dissolution; (3) 14c-substrate mineralisation was weakly suppressed by fe(oh)3 but strongly by fecl2 following the series: citrate &lt; glucose &lt; crop residues; and (4) fe addition to subsoils induced a stronger c mineralisation response but weaker effect on soil solution chemistry compared to topsoil, possibly due to subsoils having a lower buffering ability and less microbial biomass. we conclude that addition of extra fe was not effective in promoting greater c sequestration in the arable soil we tested. © 2021 elsevier b.v.",0,soil,0.9653487205505371
2022,amendment of crop residue in different forms shifted micro-pore system structure and potential functionality of macroaggregates while changed their mass proportion and carbon storage of paddy topsoil,"soil organic carbon (soc) sequestration in croplands was well known through physical protection of particulae organic carbon (poc) in macroaggregates, particularly with crop residue amendment. how different forms of crop residue could affect development of macroaggregates and their micro-pore system remained unclear. in a field experiment, a rice paddy was amended respectively with fresh (cs), manured (cm) and pyrolyzed (cb) maize residue at 10 t ha−1 in carbon equivalent, in comparison to no residue amendment (ck). in 3 years following amendment, undisturbed topsoil (0–15 cm) cores were collected under the treatments respectively. following size fractionation of water-stable aggregates and soc pool analysis, macroaggregate (mac) samples were characterized with sr-µct tomography. compared to ck, bulk soc storage increased by 13.9 % and 31.3 %, poc storage by 32.6 % and 63.3 % while mac mass proportion by 7.4% and 24.5%, under cm and cb, respectively. coincidently, total micro-porosity of mac was increased by ca 30 % but porosity ratio of connected pores to isolated pores increased almost 1-fold though fractal dimension (fd) increased slightly, both under cm and cb. however, indices of pore throats were seen higher under cb than other treatments though micro-pore networking promoted under both cm and cb. in addition, micro-porosity and pore structure as well as poc were all observed similar between fresh residue and no residue treatments. thus, crop residue amendment in different forms shifted micro-pore structure and potential functionality of mac while changed their mass proportion and carbon storage of the paddy topsoil. overall, crop residue recycled as biochar to paddy could ensure soc sequestration through enhanced physical protection of poc in mac, which could further potentially contribute to soil function improvement. how the short-term changes in macroaggregation and the pore system could contribute to the soil fertility and functioning deserve further studies. © 2021 the author(s)","amendment of crop residue in different forms shifted micro-pore system structure and potential functionality of macroaggregates while changed their mass proportion and carbon storage of paddy topsoil soil organic carbon (soc) sequestration in croplands was well known through physical protection of particulae organic carbon (poc) in macroaggregates, particularly with crop residue amendment. how different forms of crop residue could affect development of macroaggregates and their micro-pore system remained unclear. in a field experiment, a rice paddy was amended respectively with fresh (cs), manured (cm) and pyrolyzed (cb) maize residue at 10 t ha−1 in carbon equivalent, in comparison to no residue amendment (ck). in 3 years following amendment, undisturbed topsoil (0–15 cm) cores were collected under the treatments respectively. following size fractionation of water-stable aggregates and soc pool analysis, macroaggregate (mac) samples were characterized with sr-µct tomography. compared to ck, bulk soc storage increased by 13.9 % and 31.3 %, poc storage by 32.6 % and 63.3 % while mac mass proportion by 7.4% and 24.5%, under cm and cb, respectively. coincidently, total micro-porosity of mac was increased by ca 30 % but porosity ratio of connected pores to isolated pores increased almost 1-fold though fractal dimension (fd) increased slightly, both under cm and cb. however, indices of pore throats were seen higher under cb than other treatments though micro-pore networking promoted under both cm and cb. in addition, micro-porosity and pore structure as well as poc were all observed similar between fresh residue and no residue treatments. thus, crop residue amendment in different forms shifted micro-pore structure and potential functionality of mac while changed their mass proportion and carbon storage of the paddy topsoil. overall, crop residue recycled as biochar to paddy could ensure soc sequestration through enhanced physical protection of poc in mac, which could further potentially contribute to soil function improvement. how the short-term changes in macroaggregation and the pore system could contribute to the soil fertility and functioning deserve further studies. © 2021 the author(s)",0,soil,0.9359535574913025
2022,polycyclic aromatic hydrocarbon contamination in soils and sediments: sustainable approaches for extraction and remediation,"polycyclic aromatic hydrocarbons (pahs) are carcinogenic environmental pollutants that are extremely hydrophobic in nature and resistant to biological degradation. extraction of pahs from environmental matrices is the first and most crucial step in pah quantification. extraction followed by quantification is essential to understand the extent of contamination prior to the application of remediation approaches. due to their non-polar structures, pahs can be adsorbed tightly to the organic matter in soils and sediments, making them more difficult to be extracted. extraction of pahs can be achieved by a variety of methods. techniques such as supercritical and subcritical fluid extraction, microwave-assisted solvent extraction, plant oil-assisted extraction and some microextraction techniques provide faster pah extraction using less organic solvents, while providing a more environmentally friendly and safer process with minimum matrix interferences. more recently, more environmentally friendly methods for soil and sediment remediation have been explored. this often involves using natural chemicals, such as biosurfactants, to solubilize pahs in contaminated soils and sediments to allow subsequent microbial degradation. vermiremediation and microbial enzyme-mediated remediation are emerging approaches, which require further development. the following summarises the existing literature on traditional pah extraction and bioremediation methods and contrasts them to newer, more environmentally friendly ways. © 2021","polycyclic aromatic hydrocarbon contamination in soils and sediments: sustainable approaches for extraction and remediation polycyclic aromatic hydrocarbons (pahs) are carcinogenic environmental pollutants that are extremely hydrophobic in nature and resistant to biological degradation. extraction of pahs from environmental matrices is the first and most crucial step in pah quantification. extraction followed by quantification is essential to understand the extent of contamination prior to the application of remediation approaches. due to their non-polar structures, pahs can be adsorbed tightly to the organic matter in soils and sediments, making them more difficult to be extracted. extraction of pahs can be achieved by a variety of methods. techniques such as supercritical and subcritical fluid extraction, microwave-assisted solvent extraction, plant oil-assisted extraction and some microextraction techniques provide faster pah extraction using less organic solvents, while providing a more environmentally friendly and safer process with minimum matrix interferences. more recently, more environmentally friendly methods for soil and sediment remediation have been explored. this often involves using natural chemicals, such as biosurfactants, to solubilize pahs in contaminated soils and sediments to allow subsequent microbial degradation. vermiremediation and microbial enzyme-mediated remediation are emerging approaches, which require further development. the following summarises the existing literature on traditional pah extraction and bioremediation methods and contrasts them to newer, more environmentally friendly ways. © 2021",0,soil,0.9935519695281982
2022,value-added products as soil conditioners for sustainable agriculture,"due to the intensive use of fertilisers, soil degradation has become a global problem, leading to the depletion of organic matter and soil fertility. meanwhile, the intensification of agriculture accompanied by urbanisation and industrialisation has drastically accelerated the waste generation rate. for instance, coal mining produces wastes in a large quantity globally, the majority of which end up in landfills or dump into storage dams. accordingly, sustainable food production is driving global innovations to better utilise various waste materials to make value-added products, such as soil conditioners. nowadays, soil conditioners are of great importance to improve plant growth and soil health and reduce chemical fertiliser use. this paper comprehensively reviews the soil conditioners derived from various agro-wastes and coal by-products. the process of producing soil conditioners and their sustainable applications in agriculture are also reviewed. furthermore, sustainable approaches to recycle coal wastes are gaining increasing interest, and co-pelletisation of coal waste with agro-waste as a value-added soil conditioner to supplement soil nutrients in the agro-ecosystem has been proposed to improve the productivity of lands towards sustainable agricultural applications. this review highlights the possibility of turning coal wastes and organic wastes into revenue-earning products of environmental and economic values in the form of pellets for soil conditioning. but a multidisciplinary approach should be adopted to utilise the natural resources eco-friendly and cost-effectively, contributing to the united nations sustainable development goals. © 2021 elsevier b.v.","value-added products as soil conditioners for sustainable agriculture due to the intensive use of fertilisers, soil degradation has become a global problem, leading to the depletion of organic matter and soil fertility. meanwhile, the intensification of agriculture accompanied by urbanisation and industrialisation has drastically accelerated the waste generation rate. for instance, coal mining produces wastes in a large quantity globally, the majority of which end up in landfills or dump into storage dams. accordingly, sustainable food production is driving global innovations to better utilise various waste materials to make value-added products, such as soil conditioners. nowadays, soil conditioners are of great importance to improve plant growth and soil health and reduce chemical fertiliser use. this paper comprehensively reviews the soil conditioners derived from various agro-wastes and coal by-products. the process of producing soil conditioners and their sustainable applications in agriculture are also reviewed. furthermore, sustainable approaches to recycle coal wastes are gaining increasing interest, and co-pelletisation of coal waste with agro-waste as a value-added soil conditioner to supplement soil nutrients in the agro-ecosystem has been proposed to improve the productivity of lands towards sustainable agricultural applications. this review highlights the possibility of turning coal wastes and organic wastes into revenue-earning products of environmental and economic values in the form of pellets for soil conditioning. but a multidisciplinary approach should be adopted to utilise the natural resources eco-friendly and cost-effectively, contributing to the united nations sustainable development goals. © 2021 elsevier b.v.",0,soil,0.9791808128356934
2022,assessing the performance of geothermal pavement constructed using demolition wastes by experimental and cfd simulation techniques,"this paper studies the possibility of harnessing renewable thermal energy from road pavement constructed using construction and demolition (c&amp;d) materials in australia. this research study aims to evaluate the efficiency and heat gain capacity of geothermal pavement system with constant inlet water temperature and closed-loop approach. an experimental model was developed using copper pipe and c&amp;d materials as pavement structure and the tests were conducted during summer-time in melbourne, australia. numerical computational fluid dynamic (cfd) simulation was used to study the capacity of simulation in modeling heat transfer and the temperature field in the geothermal pavement. the results showed that the geothermal pavement system with constant inlet water temperature can gain almost 450 (kj/m2) of thermal energy while subsequently decreasing the surface temperature of the pavement, hence increasing the service life of the geothermal pavement. the pipe burial depth of 40 mm to 60 mm was found to lead to the best efficiency of the geothermal pavement. the thermal efficiency of the geothermal pavement could increase and reach 25% during the day for a geothermal pavement system with constant inlet water temperature. thermal conductivity and surface albedo would also increase the thermal efficiency of the system. results showed that increasing thermal conductivity from 1 (w/m.k) to 3.5 (w/m.k) led to an increase in thermal efficiency from 20% to 34%. also, increasing surface albedo magnitude equal to 0.1 would decrease efficiency by approximately 5%. the experimental results of the closed-loop geothermal pavement system demonstrated that the maximum hourly heat gain capacity of the system was 1000 (kj/m2), which is twice higher than this value for a system with a constant inlet water temperature. the thermal efficiency of geothermal pavement system increased to its peak value equal to 30% throughout the day. © 2021 elsevier ltd","assessing the performance of geothermal pavement constructed using demolition wastes by experimental and cfd simulation techniques this paper studies the possibility of harnessing renewable thermal energy from road pavement constructed using construction and demolition (c&amp;d) materials in australia. this research study aims to evaluate the efficiency and heat gain capacity of geothermal pavement system with constant inlet water temperature and closed-loop approach. an experimental model was developed using copper pipe and c&amp;d materials as pavement structure and the tests were conducted during summer-time in melbourne, australia. numerical computational fluid dynamic (cfd) simulation was used to study the capacity of simulation in modeling heat transfer and the temperature field in the geothermal pavement. the results showed that the geothermal pavement system with constant inlet water temperature can gain almost 450 (kj/m2) of thermal energy while subsequently decreasing the surface temperature of the pavement, hence increasing the service life of the geothermal pavement. the pipe burial depth of 40 mm to 60 mm was found to lead to the best efficiency of the geothermal pavement. the thermal efficiency of the geothermal pavement could increase and reach 25% during the day for a geothermal pavement system with constant inlet water temperature. thermal conductivity and surface albedo would also increase the thermal efficiency of the system. results showed that increasing thermal conductivity from 1 (w/m.k) to 3.5 (w/m.k) led to an increase in thermal efficiency from 20% to 34%. also, increasing surface albedo magnitude equal to 0.1 would decrease efficiency by approximately 5%. the experimental results of the closed-loop geothermal pavement system demonstrated that the maximum hourly heat gain capacity of the system was 1000 (kj/m2), which is twice higher than this value for a system with a constant inlet water temperature. the thermal efficiency of geothermal pavement system increased to its peak value equal to 30% throughout the day. © 2021 elsevier ltd",1,water,0.8587796092033386
2022,"probabilistic risk assessment of mine-derived copper in the ok tedi/fly river, papua new guinea","the ok tedi mine discharges waste rock and tailings into the ok tedi river in papua new guinea. this has resulted in elevated copper concentrations throughout the ok tedi/fly river system, which can potentially impact aquatic biota. ten years of measured copper and toxicity monitoring data were used to assess the risk of chronic effects from the mine-derived copper. cumulative probability plots of dissolved and labile copper were compared to a species sensitivity distribution (ssd) of published copper toxicity data for four regions of the river. the cu-ssd was used to estimate the risk of chronic effects to aquatic organisms in the ok tedi/fly river at a range of potential copper exposure scenarios. the risk to species at the median labile copper concentration for each region showed a gradient effect with distance downstream from the mine and only the most sensitive (0.2–11%) species were at risk. there were copper exceedances of the region-specific guideline values (gv) and default guideline value (dgv) 88% and 74% of the time, respectively, in the ok tedi region (closest to the mine) and this is considered a high risk of chronic effects. measured copper concentrations in the middle fly river, lower fly river (farthest downstream of the mine) and the river at kiunga (reference site) exceeded the region-specific gvs and dgvs less frequently to rarely and present a lower risk of chronic effects from copper. the risk was supported using toxicity tests with the local microalgal species chlorella sp. comparison of recent (2010−2020) and historical (1996–2004) copper monitoring data from the ok tedi/fly river indicates a decrease in the labile copper concentrations (30–76%) at key sites from impacted regions and a subsequent decrease in risk. this coincides with improved mining practices aimed at reducing the copper load into the ok tedi/fly river. © 2021 the authors","probabilistic risk assessment of mine-derived copper in the ok tedi/fly river, papua new guinea the ok tedi mine discharges waste rock and tailings into the ok tedi river in papua new guinea. this has resulted in elevated copper concentrations throughout the ok tedi/fly river system, which can potentially impact aquatic biota. ten years of measured copper and toxicity monitoring data were used to assess the risk of chronic effects from the mine-derived copper. cumulative probability plots of dissolved and labile copper were compared to a species sensitivity distribution (ssd) of published copper toxicity data for four regions of the river. the cu-ssd was used to estimate the risk of chronic effects to aquatic organisms in the ok tedi/fly river at a range of potential copper exposure scenarios. the risk to species at the median labile copper concentration for each region showed a gradient effect with distance downstream from the mine and only the most sensitive (0.2–11%) species were at risk. there were copper exceedances of the region-specific guideline values (gv) and default guideline value (dgv) 88% and 74% of the time, respectively, in the ok tedi region (closest to the mine) and this is considered a high risk of chronic effects. measured copper concentrations in the middle fly river, lower fly river (farthest downstream of the mine) and the river at kiunga (reference site) exceeded the region-specific gvs and dgvs less frequently to rarely and present a lower risk of chronic effects from copper. the risk was supported using toxicity tests with the local microalgal species chlorella sp. comparison of recent (2010−2020) and historical (1996–2004) copper monitoring data from the ok tedi/fly river indicates a decrease in the labile copper concentrations (30–76%) at key sites from impacted regions and a subsequent decrease in risk. this coincides with improved mining practices aimed at reducing the copper load into the ok tedi/fly river. © 2021 the authors",2,air,0.8633363842964172
2022,formulation and efficacy testing of bio-organic fertilizer produced through solid-state fermentation of agro-waste by burkholderia cenocepacia,"bio-organic fertilizers (bios), prepared from inoculating plant growth-promoting rhizobacteria (pgpr) into agro-industrial wastes, are gaining more attention due to their tremendous positive effects on soil health. this study was conducted to prepare and evaluate the effect of bio-organic fertilizers on maize. plant growth-promoting rhizobacteria were isolated from rhizospheric soil of farmer's field near islamabad, pakistan and were screened for plant growth promotion characters and one strain burkholderia cenocepacia was selected based on pgpr's characteristics. in-vitro characterization, the whole genome sequence analysis, rast and antismash analysis were performed. the number of coding sequences was 7157 with the number of subsystems 382. the gc contents included 66.96%. the sequence was submitted to ncbi with bioproject submission number prjna730996. inoculum of selected bacterial strain burkholderia cenocepacia was used for carrying solid-state fermentation of organic wastes. four different agro-industrial wastes with a good amount of crude protein were selected: black gram husks (bgh) (15–22% crude protein cp), rice bran (rb) (10–15% cp), peanut shell (ps) (6–7% cp), and dry leaves (dl) (as conventional fertilizers for comparison) were collected, dried, ground and sieved. different parameters like ph, moisture content, particle size, temperature etc. were optimized. inductively coupled plasma - optical emission spectrometry (icp-oes) analysis of bio-organic fertilizers was performed. in general, concentration of nitrogen was higher in the first three biofertilizers i.e. bgh, rb and ps as compared to dl. germination and glasshouse experiments were conducted to evaluate the effect of four different bios on maize growth. the results showed that agro-industrial wastes inoculated with pgpr (bios) significantly enhanced (ϸ 0.05) germination percentage (100%) as compared to control (80%), whereas germination index, promptness index and seedling vigour index showed 32%, 34% and 21% increase respectively as compared to control. in the pot experiment, chlorophyll content increased by 28%, relative water content by 39.28%, protein by 3% and amino acid increased by 20.73% as compared to control. it was concluded that there is a positive effect of bios on germination parameters and the growth of maize. thus, these bios can be recommended to farmers for the production of maize. © 2021 elsevier ltd","formulation and efficacy testing of bio-organic fertilizer produced through solid-state fermentation of agro-waste by burkholderia cenocepacia bio-organic fertilizers (bios), prepared from inoculating plant growth-promoting rhizobacteria (pgpr) into agro-industrial wastes, are gaining more attention due to their tremendous positive effects on soil health. this study was conducted to prepare and evaluate the effect of bio-organic fertilizers on maize. plant growth-promoting rhizobacteria were isolated from rhizospheric soil of farmer's field near islamabad, pakistan and were screened for plant growth promotion characters and one strain burkholderia cenocepacia was selected based on pgpr's characteristics. in-vitro characterization, the whole genome sequence analysis, rast and antismash analysis were performed. the number of coding sequences was 7157 with the number of subsystems 382. the gc contents included 66.96%. the sequence was submitted to ncbi with bioproject submission number prjna730996. inoculum of selected bacterial strain burkholderia cenocepacia was used for carrying solid-state fermentation of organic wastes. four different agro-industrial wastes with a good amount of crude protein were selected: black gram husks (bgh) (15–22% crude protein cp), rice bran (rb) (10–15% cp), peanut shell (ps) (6–7% cp), and dry leaves (dl) (as conventional fertilizers for comparison) were collected, dried, ground and sieved. different parameters like ph, moisture content, particle size, temperature etc. were optimized. inductively coupled plasma - optical emission spectrometry (icp-oes) analysis of bio-organic fertilizers was performed. in general, concentration of nitrogen was higher in the first three biofertilizers i.e. bgh, rb and ps as compared to dl. germination and glasshouse experiments were conducted to evaluate the effect of four different bios on maize growth. the results showed that agro-industrial wastes inoculated with pgpr (bios) significantly enhanced (ϸ 0.05) germination percentage (100%) as compared to control (80%), whereas germination index, promptness index and seedling vigour index showed 32%, 34% and 21% increase respectively as compared to control. in the pot experiment, chlorophyll content increased by 28%, relative water content by 39.28%, protein by 3% and amino acid increased by 20.73% as compared to control. it was concluded that there is a positive effect of bios on germination parameters and the growth of maize. thus, these bios can be recommended to farmers for the production of maize. © 2021 elsevier ltd",0,soil,0.9576015472412109
